operator,new
PAUL RANKIN,paul_rankin
PAUL RANKIN,paul_rankin
PAUL RANKIN,paul_rankin
PAUL RANKIN,paul_rankin
R & K CONSTRUCTION CO INC,r_k_construction
F R VANDENBARK COAL CO,f_r_vandenbark_coal
DONALD STOTTS,donald_stotts
CAMBRIDGE COAL CO,cambridge_coal
CAMBRIDGE COAL CO,cambridge_coal
WARREN C MOORE,warren_c_moore
C L KISHLER COAL & CLAY CO,c_l_kishler_coal_clay
C L KISHLER COAL & CLAY CO,c_l_kishler_coal_clay
STARR MINING CO,starr_mining
STARR MINING CO,starr_mining
NORTH AMERICAN REFRACTORIES CO,north_american_refractories
NORTH AMERICAN REFRACTORIES CO,north_american_refractories
NORTH AMERICAN REFRACTORIES CO,north_american_refractories
NORTH AMERICAN REFRACTORIES CO,north_american_refractories
NORTH AMERICAN REFRACTORIES CO,north_american_refractories
NORTH AMERICAN REFRACTORIES CO,north_american_refractories
NORTH AMERICAN REFRACTORIES CO,north_american_refractories
NORTH AMERICAN REFRACTORIES CO,north_american_refractories
NORTH AMERICAN REFRACTORIES CO,north_american_refractories
NORTH AMERICAN REFRACTORIES CO,north_american_refractories
NORTH AMERICAN REFRACTORIES CO,north_american_refractories
NORTH AMERICAN REFRACTORIES CO,north_american_refractories
NORTH AMERICAN REFRACTORIES CO,north_american_refractories
NORTH AMERICAN REFRACTORIES CO,north_american_refractories
NORTH AMERICAN REFRACTORIES CO,north_american_refractories
NORTH AMERICAN REFRACTORIES CO,north_american_refractories
NORTH AMERICAN REFRACTORIES CO,north_american_refractories
NORTH AMERICAN REFRACTORIES CO,north_american_refractories
NORTH AMERICAN REFRACTORIES CO,north_american_refractories
NORTH AMERICAN REFRACTORIES CO,north_american_refractories
NORTH AMERICAN REFRACTORIES CO,north_american_refractories
C & C COAL CO INC,c_coal
C & C COAL CO INC,c_coal
OHIO COAL CONSTRUCTION CORP,ohio_coal_construction
OHIO COAL CONSTRUCTION CORP,ohio_coal_construction
OHIO POWER CO,ohio_power
BOICH MINING CO,boich_mining
BOICH MINING CO,boich_mining
BOICH MINING CO,boich_mining
ORANGE COAL CO,orange_coal
ORANGE COAL CO,orange_coal
ORANGE COAL CO,orange_coal
WELLS MINING CO,wells_mining
WILMOT MINING CO,wilmot_mining
WILMOT MINING CO,wilmot_mining
WILMOT MINING CO,wilmot_mining
,nan
,nan
,nan
ALEXANDER BROTHERS INC,alexander_brothers
ALEXANDER BROTHERS INC,alexander_brothers
STOTTS BROS,stotts_bros
STOTTS BROS,stotts_bros
STOTTS BROS,stotts_bros
STOTTS BROS,stotts_bros
STARR MINING CO,starr_mining
STARR MINING CO,starr_mining
THE STERLING MINING CORP,the_sterling_mining
Rosebud Mining Co.,rosebud_mining
Rosebud Mining Co.,rosebud_mining
Rosebud Mining Co.,rosebud_mining
STATE LINE RESOURCES INC,state_line_resources
Penn-Ohio Coal Company DBA Kimble Clay and Limest*,pennohio_coal_dba_kimble_clay_and_limest
Penn-Ohio Coal Company DBA Kimble Clay and Limest*,pennohio_coal_dba_kimble_clay_and_limest
Penn-Ohio Coal Company DBA Kimble Clay and Limest*,pennohio_coal_dba_kimble_clay_and_limest
Marietta Coal Company,marietta_coal
Marietta Coal Company,marietta_coal
CRAVAT COAL CO,cravat_coal
CRAVAT COAL CO,cravat_coal
CRAVAT COAL CO,cravat_coal
CRAVAT COAL CO,cravat_coal
CRAVAT COAL CO,cravat_coal
CRAVAT COAL CO,cravat_coal
CRAVAT COAL CO,cravat_coal
CONSOLIDATION COAL CO,consolidation_coal
CONSOLIDATION COAL CO,consolidation_coal
CONSOLIDATION COAL CO,consolidation_coal
CONSOLIDATION COAL CO,consolidation_coal
CONSOLIDATION COAL CO,consolidation_coal
CONSOLIDATION COAL CO,consolidation_coal
CONSOLIDATION COAL CO,consolidation_coal
CONSOLIDATION COAL CO,consolidation_coal
CONSOLIDATION COAL CO,consolidation_coal
CONSOLIDATION COAL CO,consolidation_coal
BUCKEYE INDUSTRIAL MINING CO,buckeye_industrial_mining
BUCKEYE INDUSTRIAL MINING CO,buckeye_industrial_mining
ROSEBUD MINING CO,rosebud_mining
OXFORD MINING COMPANY INC,oxford_mining
OXFORD MINING COMPANY INC,oxford_mining
OXFORD MINING COMPANY INC,oxford_mining
OXFORD MINING COMPANY INC,oxford_mining
OXFORD MINING COMPANY INC,oxford_mining
OXFORD MINING COMPANY INC,oxford_mining
OXFORD MINING COMPANY INC,oxford_mining
OXFORD MINING COMPANY INC,oxford_mining
OXFORD MINING COMPANY INC,oxford_mining
OXFORD MINING COMPANY INC,oxford_mining
Oxford Mining Company Inc.,oxford_mining
Oxford Mining Company Inc.,oxford_mining
Oxford Mining Company Inc.,oxford_mining
Oxford Mining Company LLC,oxford_mining
Oxford Mining Company LLC,oxford_mining
Oxford Mining Company LLC,oxford_mining
Oxford Mining Company LLC,oxford_mining
Oxford Mining Company LLC,oxford_mining
Oxford Mining Company LLC,oxford_mining
Oxford Mining Company LLC,oxford_mining
ROSEBUD MINING CO,rosebud_mining
CRAVAT COAL CO,cravat_coal
ROSEBUD MINING CO,rosebud_mining
AMERIKOHL MINING INC,amerikohl_mining
Marietta Coal Company,marietta_coal
Marietta Coal Company,marietta_coal
Marietta Coal Company,marietta_coal
Marietta Coal Company,marietta_coal
BUCKEYE INDUSTRIAL MINING CO,buckeye_industrial_mining
OXFORD MINING COMPANY LLC,oxford_mining
OXFORD MINING COMPANY LLC,oxford_mining
Marietta Coal Company,marietta_coal
Marietta Coal Company,marietta_coal
Marietta Coal Company,marietta_coal
MARIETTA COAL COMPANY,marietta_coal
MARIETTA COAL COMPANY,marietta_coal
B&N Coal Inc.,bn_coal
B&N Coal Inc.,bn_coal
B&N Coal Inc.,bn_coal
B&N Coal Inc.,bn_coal
Oxford Mining Company LLC,oxford_mining
Oxford Mining Company LLC,oxford_mining
Oxford Mining Company LLC,oxford_mining
Oxford Mining Company LLC,oxford_mining
Oxford Mining Company LLC,oxford_mining
Oxford Mining Company LLC,oxford_mining
ROSEBUD MINING CO,rosebud_mining
ROSEBUD MINING CO,rosebud_mining
ROSEBUD MINING CO,rosebud_mining
ROSEBUD MINING CO,rosebud_mining
ROSEBUD MINING CO,rosebud_mining
AMERIKOHL MINING INC,amerikohl_mining
AMERIKOHL MINING INC,amerikohl_mining
Countrywide Recycling & Disposal Facility,countrywide_recycling_disposal_facility
Countrywide Recycling & Disposal Facility,countrywide_recycling_disposal_facility
Countrywide Recycling & Disposal Facility,countrywide_recycling_disposal_facility
Countrywide Recycling & Disposal Facility,countrywide_recycling_disposal_facility
E K DEVELOPMENT CO INC,e_k_development
Waterloo Coal Company Inc.,waterloo_coal
Waterloo Coal Company Inc.,waterloo_coal
Waterloo Coal Company Inc.,waterloo_coal
Waterloo Coal Company Inc.,waterloo_coal
Waterloo Coal Company Inc.,waterloo_coal
Waterloo Coal Company Inc.,waterloo_coal
Waterloo Coal Company Inc.,waterloo_coal
Waterloo Coal Company Inc.,waterloo_coal
Waterloo Coal Company Inc.,waterloo_coal
Waterloo Coal Company Inc.,waterloo_coal
Waterloo Coal Company Inc.,waterloo_coal
B&N COAL INC,bn_coal
B&N COAL INC,bn_coal
B&N COAL INC,bn_coal
SANDS HILL COAL CO INC,sands_hill_coal
SANDS HILL COAL CO INC,sands_hill_coal
SANDS HILL COAL CO INC,sands_hill_coal
SANDS HILL COAL CO INC,sands_hill_coal
ANTHONY MINING CO INC,anthony_mining
Etta Mae Inc.,etta_mae
Waterloo Coal Company Inc.,waterloo_coal
Waterloo Coal Company Inc.,waterloo_coal
Waterloo Coal Company Inc.,waterloo_coal
Waterloo Coal Company Inc.,waterloo_coal
SIDWELL MATERIALS INC,sidwell_materials
SIDWELL MATERIALS INC,sidwell_materials
SIDWELL MATERIALS INC,sidwell_materials
SIDWELL MATERIALS INC,sidwell_materials
Holmes Limestone Co.,holmes_limestone
Holmes Limestone Co.,holmes_limestone
ENZ INC,enz
Valley Mining Inc.,valley_mining
Valley Mining Inc.,valley_mining
Valley Mining Inc.,valley_mining
Valley Mining Inc.,valley_mining
Valley Mining Inc.,valley_mining
Valley Mining Inc.,valley_mining
Valley Mining Inc.,valley_mining
Valley Mining Inc.,valley_mining
The Sterling Mining Corp.,the_sterling_mining
Valley Mining Inc.,valley_mining
Valley Mining Inc.,valley_mining
Valley Mining Inc.,valley_mining
Valley Mining Inc.,valley_mining
Valley Mining Inc.,valley_mining
CENTRAL OHIO COAL CO,central_ohio_coal
CENTRAL OHIO COAL CO,central_ohio_coal
CENTRAL OHIO COAL CO,central_ohio_coal
CENTRAL OHIO COAL CO,central_ohio_coal
CENTRAL OHIO COAL CO,central_ohio_coal
CENTRAL OHIO COAL CO,central_ohio_coal
CENTRAL OHIO COAL CO,central_ohio_coal
CENTRAL OHIO COAL CO,central_ohio_coal
Holmes Limestone Co.,holmes_limestone
ANTHONY MINING CO INC,anthony_mining
ANTHONY MINING CO INC,anthony_mining
ANTHONY MINING CO INC,anthony_mining
ANTHONY MINING CO INC,anthony_mining
ANTHONY MINING CO INC,anthony_mining
Mardis Coal Co.,mardis_coal
Penn-Ohio Coal Company DBA Kimble Clay and Limest*,pennohio_coal_dba_kimble_clay_and_limest
Penn-Ohio Coal Company DBA Kimble Clay and Limest*,pennohio_coal_dba_kimble_clay_and_limest
Penn-Ohio Coal Company DBA Kimble Clay and Limest*,pennohio_coal_dba_kimble_clay_and_limest
WATERLOO COAL COMPANY INC,waterloo_coal
WATERLOO COAL COMPANY INC,waterloo_coal
WATERLOO COAL COMPANY INC,waterloo_coal
WATERLOO COAL COMPANY INC,waterloo_coal
CENTRAL OHIO COAL CO,central_ohio_coal
CENTRAL OHIO COAL CO,central_ohio_coal
CENTRAL OHIO COAL CO,central_ohio_coal
CENTRAL OHIO COAL CO,central_ohio_coal
CENTRAL OHIO COAL CO,central_ohio_coal
CENTRAL OHIO COAL CO,central_ohio_coal
CENTRAL OHIO COAL CO,central_ohio_coal
American Landfill Inc.,american_landfill
American Landfill Inc.,american_landfill
American Landfill Inc.,american_landfill
American Landfill Inc.,american_landfill
HOLMES LIMESTONE CO,holmes_limestone
SANDS HILL MINING LLC,sands_hill_mining
SANDS HILL MINING LLC,sands_hill_mining
SANDS HILL MINING LLC,sands_hill_mining
SANDS HILL MINING LLC,sands_hill_mining
SANDS HILL MINING LLC,sands_hill_mining
COSHOCTON LANDFILL INC,coshocton_landfill
COSHOCTON LANDFILL INC,coshocton_landfill
COSHOCTON LANDFILL INC,coshocton_landfill
COSHOCTON LANDFILL INC,coshocton_landfill
K & R Mining Inc.,k_r_mining
Rosebud Mining Co.,rosebud_mining
Rosebud Mining Co.,rosebud_mining
Rosebud Mining Co.,rosebud_mining
Rosebud Mining Co.,rosebud_mining
Rosebud Mining Co.,rosebud_mining
BUCKEYE INDUSTRIAL MINING CO,buckeye_industrial_mining
Holmes Limestone Co.,holmes_limestone
Holmes Limestone Co.,holmes_limestone
Holmes Limestone Co.,holmes_limestone
Holmes Limestone Co.,holmes_limestone
CAPSTONE HOLDING COMPANY,capstone_holding
CAPSTONE HOLDING COMPANY,capstone_holding
CAPSTONE HOLDING COMPANY,capstone_holding
CAPSTONE HOLDING COMPANY,capstone_holding
CAPSTONE HOLDING COMPANY,capstone_holding
CAPSTONE HOLDING COMPANY,capstone_holding
CAPSTONE HOLDING COMPANY,capstone_holding
CAPSTONE HOLDING COMPANY,capstone_holding
CRAVAT COAL CO,cravat_coal
CRAVAT COAL CO,cravat_coal
CRAVAT COAL CO,cravat_coal
CRAVAT COAL CO,cravat_coal
ROSEBUD MINING CO,rosebud_mining
CRAVAT COAL CO,cravat_coal
CRAVAT COAL CO,cravat_coal
CRAVAT COAL CO,cravat_coal
CRAVAT COAL CO,cravat_coal
CRAVAT COAL CO,cravat_coal
Marietta Coal Company,marietta_coal
Marietta Coal Company,marietta_coal
Marietta Coal Company,marietta_coal
ROSEBUD MINING CO,rosebud_mining
ROSEBUD MINING CO,rosebud_mining
VALLEY MINING INC,valley_mining
OXFORD MINING COMPANY INC,oxford_mining
Oxford Mining Company Inc.,oxford_mining
Oxford Mining Company Inc.,oxford_mining
Oxford Mining Company Inc.,oxford_mining
Oxford Mining Company Inc.,oxford_mining
ROSEBUD MINING CO,rosebud_mining
ROSEBUD MINING CO,rosebud_mining
ROSEBUD MINING CO,rosebud_mining
ROSEBUD MINING CO,rosebud_mining
CRAVAT COAL CO,cravat_coal
CRAVAT COAL CO,cravat_coal
CRAVAT COAL CO,cravat_coal
OXFORD MINING COMPANY INC,oxford_mining
CRAVAT COAL CO,cravat_coal
CCU Coal and Construction LLC,ccu_coal_and_construction
CCU Coal and Construction LLC,ccu_coal_and_construction
OXFORD MINING COMPANY INC,oxford_mining
OXFORD MINING COMPANY INC,oxford_mining
CRAVAT COAL CO,cravat_coal
AMERIKOHL MINING INC,amerikohl_mining
AMERIKOHL MINING INC,amerikohl_mining
CRAVAT COAL CO,cravat_coal
CRAVAT COAL CO,cravat_coal
Oxford Mining Company LLC,oxford_mining
Oxford Mining Company LLC,oxford_mining
Oxford Mining Company LLC,oxford_mining
Oxford Mining Company LLC,oxford_mining
Oxford Mining Company LLC,oxford_mining
Oxford Mining Company LLC,oxford_mining
Oxford Mining Company LLC,oxford_mining
CCU Coal and Construction LLC,ccu_coal_and_construction
CCU Coal and Construction LLC,ccu_coal_and_construction
CCU Coal and Construction LLC,ccu_coal_and_construction
OXFORD MINING COMPANY LLC,oxford_mining
OXFORD MINING COMPANY LLC,oxford_mining
Rosebud Mining Co.,rosebud_mining
Oxford Mining Company Inc.,oxford_mining
Oxford Mining Company Inc.,oxford_mining
B&N Coal Inc.,bn_coal
B&N Coal Inc.,bn_coal
B&N Coal Inc.,bn_coal
B&N Coal Inc.,bn_coal
OXFORD MINING COMPANY LLC,oxford_mining
OXFORD MINING COMPANY LLC,oxford_mining
OXFORD MINING COMPANY LLC,oxford_mining
OXFORD MINING COMPANY LLC,oxford_mining
CRAVAT COAL CO,cravat_coal
CRAVAT COAL CO,cravat_coal
CRAVAT COAL CO,cravat_coal
OXFORD MINING COMPANY LLC,oxford_mining
Oxford Mining Company LLC,oxford_mining
Oxford Mining Company LLC,oxford_mining
Oxford Mining Company LLC,oxford_mining
Oxford Mining Company LLC,oxford_mining
Oxford Mining Company LLC,oxford_mining
ROSEBUD MINING CO,rosebud_mining
ROSEBUD MINING CO,rosebud_mining
ROSEBUD MINING CO,rosebud_mining
CCU Coal and Construction LLC,ccu_coal_and_construction
CCU Coal and Construction LLC,ccu_coal_and_construction
KEFFLER-ROSE ENTERPRISES INC,kefflerrose_enterprises
KEFFLER-ROSE ENTERPRISES INC,kefflerrose_enterprises
KEFFLER-ROSE ENTERPRISES INC,kefflerrose_enterprises
KEFFLER-ROSE ENTERPRISES INC,kefflerrose_enterprises
KEFFLER-ROSE ENTERPRISES INC,kefflerrose_enterprises
KEFFLER-ROSE ENTERPRISES INC,kefflerrose_enterprises
KEFFLER-ROSE ENTERPRISES INC,kefflerrose_enterprises
KEFFLER-ROSE ENTERPRISES INC,kefflerrose_enterprises
KEFFLER-ROSE ENTERPRISES INC,kefflerrose_enterprises
Oxford Mining Company Inc.,oxford_mining
Oxford Mining Company Inc.,oxford_mining
Oxford Mining Company Inc.,oxford_mining
"Oxford Mining Company, LLC",oxford_mining
"Oxford Mining Company, LLC",oxford_mining
"Oxford Mining Company, LLC",oxford_mining
EAST FAIRFIELD COAL CO,east_fairfield_coal
EAST FAIRFIELD COAL CO,east_fairfield_coal
EAST FAIRFIELD COAL CO,east_fairfield_coal
EAST FAIRFIELD COAL CO,east_fairfield_coal
EAST FAIRFIELD COAL CO,east_fairfield_coal
EAST FAIRFIELD COAL CO,east_fairfield_coal
KELLER MINES INC,keller_mines
EAST FAIRFIELD COAL CO,east_fairfield_coal
EAST FAIRFIELD COAL CO,east_fairfield_coal
EAST FAIRFIELD COAL CO,east_fairfield_coal
FERRIS COAL CO,ferris_coal
FERRIS COAL CO,ferris_coal
TED MESMER & SONS INC,ted_mesmer_sons
TED MESMER & SONS INC,ted_mesmer_sons
EAST FAIRFIELD COAL CO,east_fairfield_coal
EAST FAIRFIELD COAL CO,east_fairfield_coal
EAST FAIRFIELD COAL CO,east_fairfield_coal
WHITACRE-GREER FIRE CO,whitacregreer_fire
WHITACRE-GREER FIRE CO,whitacregreer_fire
OHIO POWER CO,ohio_power
OHIO POWER CO,ohio_power
OHIO POWER CO,ohio_power
OHIO POWER CO,ohio_power
OHIO POWER CO,ohio_power
OHIO POWER CO,ohio_power
HORIZON COAL CORP,horizon_coal
D M I & J T COAL CO,d_m_i_j_t_coal
D M I & J T COAL CO,d_m_i_j_t_coal
PEABODY COAL CO,peabody_coal
PEABODY COAL CO,peabody_coal
PEABODY COAL CO,peabody_coal
PEABODY COAL CO,peabody_coal
PEABODY COAL CO,peabody_coal
PEABODY COAL CO,peabody_coal
PEABODY COAL CO,peabody_coal
PEABODY COAL CO,peabody_coal
PEABODY COAL CO,peabody_coal
HORIZON COAL CORP,horizon_coal
HORIZON COAL CORP,horizon_coal
HORIZON COAL CORP,horizon_coal
Oxford Mining Company LLC,oxford_mining
OXFORD MINING COMPANY LLC,oxford_mining
OXFORD MINING COMPANY LLC,oxford_mining
OXFORD MINING COMPANY LLC,oxford_mining
OXFORD MINING COMPANY LLC,oxford_mining
OXFORD MINING COMPANY LLC,oxford_mining
OXFORD MINING COMPANY LLC,oxford_mining
OXFORD MINING COMPANY LLC,oxford_mining
OXFORD MINING COMPANY LLC,oxford_mining
OXFORD MINING COMPANY LLC,oxford_mining
OXFORD MINING COMPANY LLC,oxford_mining
OXFORD MINING COMPANY LLC,oxford_mining
OXFORD MINING COMPANY LLC,oxford_mining
CCU Coal and Construction LLC,ccu_coal_and_construction
CCU Coal and Construction LLC,ccu_coal_and_construction
CCU Coal and Construction LLC,ccu_coal_and_construction
CCU Coal and Construction LLC,ccu_coal_and_construction
CCU Coal and Construction LLC,ccu_coal_and_construction
CCU Coal and Construction LLC,ccu_coal_and_construction
Americkohl Mining Co.,americkohl_mining
Oxford Mining Company LLC,oxford_mining
Oxford Mining Company LLC,oxford_mining
Ritchie Mining,ritchie_mining
Ritchie Mining,ritchie_mining
Waterloo Coal Company Inc.,waterloo_coal
Waterloo Coal Company Inc.,waterloo_coal
Valley Mining Inc.,valley_mining
AMERIKOHL MINING INC,amerikohl_mining
AMERIKOHL MINING INC,amerikohl_mining
AMERIKOHL MINING INC,amerikohl_mining
Ohio Land Resources Inc.,ohio_land_resources
Ohio American Energy Inc.,ohio_american_energy
OXFORD MINING COMPANY LLC,oxford_mining
OXFORD MINING COMPANY LLC,oxford_mining
Gatling Ohio LLC,gatling_ohio
Hopedale Mining LLC,hopedale_mining
Oxford Mining Company LLC,oxford_mining
Oxford Mining Company LLC,oxford_mining
Oxford Mining Company LLC,oxford_mining
Oxford Mining Company LLC,oxford_mining
Oxford Mining Company LLC,oxford_mining
Oxford Mining Company LLC,oxford_mining
Mansfield Hawk Mining Inc.,mansfield_hawk_mining
Mansfield Hawk Mining Inc.,mansfield_hawk_mining
HILLCREST COAL CO,hillcrest_coal
HOLMES LIMESTONE CO,holmes_limestone
Wilmot Mining Co.,wilmot_mining
Mansfield Hawk Mining Inc.,mansfield_hawk_mining
Mansfield Hawk Mining Inc.,mansfield_hawk_mining
Mansfield Hawk Mining Inc.,mansfield_hawk_mining
Mansfield Hawk Mining Inc.,mansfield_hawk_mining
BUCKEYE INDUSTRIAL MINING CO,buckeye_industrial_mining
BUCKEYE INDUSTRIAL MINING CO,buckeye_industrial_mining
HOLMES LIMESTONE CO,holmes_limestone
HOLMES LIMESTONE CO,holmes_limestone
HOLMES LIMESTONE CO,holmes_limestone
BUCKEYE INDUSTRIAL MINING CO,buckeye_industrial_mining
BUCKEYE INDUSTRIAL MINING CO,buckeye_industrial_mining
BUCKEYE INDUSTRIAL MINING CO,buckeye_industrial_mining
ENZ INC,enz
HORIZON COAL CORP,horizon_coal
HORIZON COAL CORP,horizon_coal
HORIZON COAL CORP,horizon_coal
HORIZON COAL CORP,horizon_coal
HORIZON COAL CORP,horizon_coal
BUCKEYE INDUSTRIAL MINING CO,buckeye_industrial_mining
BUCKEYE INDUSTRIAL MINING CO,buckeye_industrial_mining
BUCKEYE INDUSTRIAL MINING CO,buckeye_industrial_mining
BUCKEYE INDUSTRIAL MINING CO,buckeye_industrial_mining
BUCKEYE INDUSTRIAL MINING CO,buckeye_industrial_mining
BUCKEYE INDUSTRIAL MINING CO,buckeye_industrial_mining
COUNTYWIDE LANDFILL INC,countywide_landfill
COUNTYWIDE LANDFILL INC,countywide_landfill
COUNTYWIDE LANDFILL INC,countywide_landfill
COUNTYWIDE LANDFILL INC,countywide_landfill
BUCKEYE INDUSTRIAL MINING CO,buckeye_industrial_mining
BUCKEYE INDUSTRIAL MINING CO,buckeye_industrial_mining
HILLCREST COAL CO,hillcrest_coal
HILLCREST COAL CO,hillcrest_coal
Burning Hollow Coal Co.,burning_hollow_coal
Burning Hollow Coal Co.,burning_hollow_coal
Burning Hollow Coal Co.,burning_hollow_coal
Burning Hollow Coal Co.,burning_hollow_coal
Burning Hollow Coal Co.,burning_hollow_coal
Wilmot Mining Co.,wilmot_mining
Wilmot Mining Co.,wilmot_mining
Bask Coal Inc.,bask_coal
Bask Coal Inc.,bask_coal
K & R Mining Inc.,k_r_mining
K & R Mining Inc.,k_r_mining
K & R Mining Inc.,k_r_mining
K & R Mining Inc.,k_r_mining
BUCKEYE INDUSTRIAL MINING CO,buckeye_industrial_mining
BUCKEYE INDUSTRIAL MINING CO,buckeye_industrial_mining
HORIZON COAL CORP,horizon_coal
HORIZON COAL CORP,horizon_coal
HORIZON COAL CORP,horizon_coal
HORIZON COAL CORP,horizon_coal
HORIZON COAL CORP,horizon_coal
Bask Coal Inc.,bask_coal
K & R Mining Inc.,k_r_mining
K & R Mining Inc.,k_r_mining
Wilmot Mining Co.,wilmot_mining
Wilmot Mining Co.,wilmot_mining
Wilmot Mining Co.,wilmot_mining
BUCKEYE INDUSTRIAL MINING CO,buckeye_industrial_mining
BUCKEYE INDUSTRIAL MINING CO,buckeye_industrial_mining
BUCKEYE INDUSTRIAL MINING CO,buckeye_industrial_mining
BUCKEYE INDUSTRIAL MINING CO,buckeye_industrial_mining
HOLMES LIMESTONE CO,holmes_limestone
HOLMES LIMESTONE CO,holmes_limestone
HOLMES LIMESTONE CO,holmes_limestone
J E ZEIGLER DOZER SERVICE,j_e_zeigler_dozer_service
MILLER MINING INC,miller_mining
CAPSTONE HOLDING COMPANY,capstone_holding
VALLEY MINING INC,valley_mining
Miller Mining Inc.,miller_mining
Miller Mining Inc.,miller_mining
Miller Mining Inc.,miller_mining
Miller Mining Inc.,miller_mining
Miller Mining Inc.,miller_mining
Cravat Coal Co.,cravat_coal
Cravat Coal Co.,cravat_coal
Cravat Coal Co.,cravat_coal
Cravat Coal Co.,cravat_coal
MILLER MINING INC,miller_mining
L & M MINERAL CO,l_m_mineral
L & M MINERAL CO,l_m_mineral
L & M MINERAL CO,l_m_mineral
L & M MINERAL CO,l_m_mineral
L & M MINERAL CO,l_m_mineral
L & M MINERAL CO,l_m_mineral
L & M MINERAL CO,l_m_mineral
L & M MINERAL CO,l_m_mineral
L & M MINERAL CO,l_m_mineral
PENN-OHIO COAL COMPANY DBA KIMBLE CLAY AND LIMEST*,pennohio_coal_dba_kimble_clay_and_limest
R & E Coal Co.,r_e_coal
R & E Coal Co.,r_e_coal
PUSKARICH MINING INC,puskarich_mining
Penn Ohio Coal Co. dba Kimble Clay & Limestone,penn_ohio_coal_dba_kimble_clay_limestone
Penn Ohio Coal Co. dba Kimble Clay & Limestone,penn_ohio_coal_dba_kimble_clay_limestone
Penn Ohio Coal Co. dba Kimble Clay & Limestone,penn_ohio_coal_dba_kimble_clay_limestone
Meigs Point Dock LLC,meigs_point_dock
MUSKINGUM VALLEY AUGERING CORP,muskingum_valley_augering
MUSKINGUM VALLEY AUGERING CORP,muskingum_valley_augering
MUSKINGUM MINING CO,muskingum_mining
MUSKINGUM MINING CO,muskingum_mining
MUSKINGUM MINING CO,muskingum_mining
MUSKINGUM MINING CO,muskingum_mining
KING QUARRIES INC,king_quarries
KING QUARRIES INC,king_quarries
KING QUARRIES INC,king_quarries
KING QUARRIES INC,king_quarries
KING QUARRIES INC,king_quarries
KING QUARRIES INC,king_quarries
KING QUARRIES INC,king_quarries
KING QUARRIES INC,king_quarries
KING QUARRIES INC,king_quarries
KING QUARRIES INC,king_quarries
KING QUARRIES INC,king_quarries
KING QUARRIES INC,king_quarries
KING QUARRIES INC,king_quarries
KING QUARRIES INC,king_quarries
IRISH RIDGE COAL CO INC,irish_ridge_coal
IRISH RIDGE COAL CO INC,irish_ridge_coal
OHIO POWER CO CENTRAL OHIO COAL CO,ohio_coal
OHIO POWER CO CENTRAL OHIO COAL CO,ohio_coal
OHIO POWER CO CENTRAL OHIO COAL CO,ohio_coal
OHIO POWER CO CENTRAL OHIO COAL CO,ohio_coal
OHIO POWER CO CENTRAL OHIO COAL CO,ohio_coal
OHIO POWER CO CENTRAL OHIO COAL CO,ohio_coal
OHIO POWER CO CENTRAL OHIO COAL CO,ohio_coal
OHIO POWER CO CENTRAL OHIO COAL CO,ohio_coal
OHIO POWER CO CENTRAL OHIO COAL CO,ohio_coal
OHIO POWER CO CENTRAL OHIO COAL CO,ohio_coal
OHIO POWER CO CENTRAL OHIO COAL CO,ohio_coal
OHIO POWER CO CENTRAL OHIO COAL CO,ohio_coal
KRULOCK INC,krulock
KRULOCK INC,krulock
RUSSELL CONTRACTING CO,russell_contracting
RUSSELL CONTRACTING CO,russell_contracting
RUSSELL CONTRACTING CO,russell_contracting
RUSSELL CONTRACTING CO,russell_contracting
CRAVAT COAL CO INC,cravat_coal
CRAVAT COAL CO INC,cravat_coal
CRAVAT COAL CO INC,cravat_coal
CRAVAT COAL CO INC,cravat_coal
CRAVAT COAL CO INC,cravat_coal
CRAVAT COAL CO INC,cravat_coal
CRAVAT COAL CO INC,cravat_coal
CRAVAT COAL CO INC,cravat_coal
HORIZON COAL CORP,horizon_coal
HORIZON COAL CORP,horizon_coal
HORIZON COAL CORP,horizon_coal
HORIZON COAL CORP,horizon_coal
HORIZON COAL CORP,horizon_coal
KING QUARRIES INC,king_quarries
PEABODY COAL CO,peabody_coal
PEABODY COAL CO,peabody_coal
PEABODY COAL CO,peabody_coal
PEABODY COAL CO,peabody_coal
OHIO AMCO INC,ohio_amco
OHIO AMCO INC,ohio_amco
OHIO AMCO INC,ohio_amco
OHIO AMCO INC,ohio_amco
KRULOCK INC,krulock
WILMOT MINING CO,wilmot_mining
MANSFIELD HAWK MINING INC,mansfield_hawk_mining
MANSFIELD HAWK MINING INC,mansfield_hawk_mining
MANSFIELD HAWK MINING INC,mansfield_hawk_mining
HILLCREST COAL LTD,hillcrest_coal_ltd
HILLCREST COAL LTD,hillcrest_coal_ltd
HILLCREST COAL LTD,hillcrest_coal_ltd
WILMOT MINING CO,wilmot_mining
WILMOT MINING CO,wilmot_mining
WILMOT MINING CO,wilmot_mining
WILMOT MINING CO,wilmot_mining
WILMOT MINING CO,wilmot_mining
WILMOT MINING CO,wilmot_mining
WILMOT MINING CO,wilmot_mining
MINERVA MINING INC,minerva_mining
MINERVA MINING INC,minerva_mining
BURNING HOLLOW COAL CO INC,burning_hollow_coal
BURNING HOLLOW COAL CO INC,burning_hollow_coal
BURNING HOLLOW COAL CO INC,burning_hollow_coal
BURNING HOLLOW COAL CO INC,burning_hollow_coal
BURNING HOLLOW COAL CO INC,burning_hollow_coal
BURNING HOLLOW COAL CO INC,burning_hollow_coal
BURNING HOLLOW COAL CO INC,burning_hollow_coal
